SSTID CF Level size Creation Deletion key_start key_end
2708 0 2 67262216 1681271325 1681271512 16837298 16947276
2709 0 2 67260906 1681271325 1681271521 16947297 17057034
2710 0 2 53523520 1681271326 1681271521 17057038 17144572
2711 0 2 67262310 1681271326 1681271544 27307783 27416877
2712 0 2 67261566 1681271326 1681271545 27416890 27528268
2713 0 2 67262009 1681271327 1681271545 27528274 27638472
2714 0 2 67261665 1681271327 1681271650 27638492 27748027
2715 0 2 67261927 1681271328 1681271616 27748067 27858706
2716 0 2 23747940 1681271328 1681271445 27858716 27897977
2717 0 2 67261720 1681271328 1681271516 9645267 9754580
2718 0 2 67261014 1681271328 1681271516 9754586 9864990
2719 0 2 67262014 1681271329 1681271516 9864996 9974917
2720 0 2 67261022 1681271329 1681271517 9974924 10084294
2721 0 2 24063667 1681271330 1681271518 10084325 10124391
2722 0 2 67262393 1681271330 1681271407 20757508 20867975
2723 0 2 67262141 1681271330 1681271412 20867988 20978586
2724 0 2 67264091 1681271330 1681271412 20978601 21090382
2725 0 2 51807203 1681271331 1681271413 21090386 21175764
2726 0 2 67262826 1681271331 1681271522 17144575 17252810
2727 0 2 67262471 1681271331 1681271522 17252811 17363705
2728 0 2 67262030 1681271332 1681271708 17363711 17473977
2729 0 2 67262049 1681271332 1681271607 17473987 17582103
2730 0 2 67262127 1681271333 1681271404 17582132 17691627
2731 0 2 12256836 1681271333 1681271405 17691643 17710982
2736 0 0 36732365 1681271334 1681271355 1804 29999154
2732 0 2 67260889 1681271333 1681271333 1723806 1833922
2733 0 2 67261784 1681271333 1681271333 1833932 1943202
2734 0 2 67261562 1681271334 1681271334 1943209 2054185
2737 0 2 47282480 1681271334 1681271334 2054189 2130383
2738 0 2 134518298 1681271334 1681271366 6 653715
2739 0 2 37955978 1681271335 1681271335 653723 715993
2740 0 2 66739350 1681271335 1681271366 716025 1723691
2741 0 2 67262234 1681271336 1681271510 9119030 9227951
2742 0 2 67260371 1681271336 1681271510 9227957 9338979
2743 0 2 67263051 1681271336 1681271511 9338980 9449053
2744 0 2 67262569 1681271337 1681271511 9449064 9558154
2745 0 2 52989747 1681271337 1681271517 9558161 9645266
2746 0 2 67262215 1681271337 1681271573 19625555 19736988
2747 0 2 67262596 1681271338 1681271573 19736990 19847170
2748 0 2 67259162 1681271338 1681271753 19847181 19956760
2749 0 2 67262608 1681271338 1681271466 19956763 20066660
2750 0 2 52542239 1681271339 1681271466 20066661 20152200
2751 0 2 67261581 1681271339 1681271508 10779410 10889315
2752 0 2 67261213 1681271340 1681271508 10889320 10999205
2753 0 2 67261937 1681271340 1681271556 10999212 11108108
2754 0 2 67261215 1681271340 1681271557 11108113 11219046
2755 0 2 67261273 1681271341 1681271556 11219047 11327946
2756 0 2 67261266 1681271341 1681271557 11327949 11437260
2757 0 2 10121815 1681271341 1681271432 11437269 11453866
2761 0 0 36715100 1681271342 1681271355 1368 29999393
2758 0 2 67261765 1681271342 1681271518 10124398 10234766
2759 0 2 67262519 1681271342 1681271518 10234769 10345081
2762 0 2 67262227 1681271342 1681271519 10345112 10455444
2763 0 2 67262872 1681271343 1681271519 10455452 10565749
2764 0 2 67262292 1681271343 1681271509 10565753 10676575
2765 0 2 63447925 1681271343 1681271509 10676586 10779377
2739 0 3 37955978 1681271335 1681272666 653723 715993
2732 0 3 67260889 1681271333 1681273036 1723806 1833922
2733 0 3 67261784 1681271333 1681272708 1833932 1943202
2734 0 3 67261562 1681271334 1681272707 1943209 2054185
2737 0 3 47282480 1681271334 1681273037 2054189 2130383
2167 0 3 67261442 1681271195 1681272521 2130392 2260361
2168 0 3 67262226 1681271196 1681272522 2260383 2391629
2611 0 3 67263558 1681271306 1681273190 2391632 2507108
2612 0 3 67261216 1681271306 1681272660 2507118 2622258
2613 0 3 67263622 1681271307 1681272661 2622262 2735371
2614 0 3 67261403 1681271307 1681272661 2735372 2851756
2617 0 3 67261889 1681271308 1681272619 2851768 2966108
2618 0 3 35006074 1681271308 1681272619 2966114 3025635
2766 0 2 67262887 1681271344 1681271575 15864448 15975674
2767 0 2 67262519 1681271344 1681271514 15975676 16085775
2768 0 2 67262206 1681271344 1681271514 16085777 16196640
2769 0 2 67262840 1681271345 1681271514 16196641 16305978
2770 0 2 67260602 1681271345 1681271515 16305979 16417091
2771 0 2 67262369 1681271346 1681271512 16417100 16525905
2772 0 2 67262402 1681271346 1681271513 16525910 16636040
2773 0 2 55590599 1681271346 1681271513 16636047 16726323
2786 0 0 36726602 1681271351 1681271380 4462 29994076
2774 0 1 48149873 1681271347 1681271365 189 1723565
2775 0 1 82815684 1681271347 1681271347 1723904 3025632
2776 0 1 72140601 1681271347 1681271347 3025892 3952043
2777 0 1 75110335 1681271348 1681271363 3952048 4535175
2778 0 1 62089550 1681271348 1681271389 4535221 5311294
2779 0 1 68615468 1681271349 1681271389 5311369 6134764
2780 0 1 69379256 1681271349 1681271390 6134898 6962955
2781 0 1 71973446 1681271349 1681271390 6963099 7801020
2782 0 1 67536978 1681271350 1681271374 7801072 8415682
2783 0 1 62979184 1681271350 1681271371 8415752 8986958
2784 0 1 62436260 1681271351 1681271391 8987052 10676507
2787 0 1 64689584 1681271351 1681271391 10677036 11833789
2788 0 1 66987480 1681271351 1681271391 11833935 12519981
2789 0 1 64857200 1681271352 1681271378 12520152 13124318
2790 0 1 90447875 1681271352 1681271392 13124420 14117230
2791 0 1 67553847 1681271353 1681271369 14117261 14733990
2792 0 1 69151128 1681271353 1681271367 14734048 15356940
2793 0 1 62495472 1681271353 1681271392 15357137 16085328
2794 0 1 74186238 1681271354 1681271392 16085856 17960493
2795 0 1 60674328 1681271354 1681271393 17960627 18669011
2796 0 1 92049546 1681271354 1681271393 18669260 19625540
2797 0 1 74257437 1681271355 1681271393 19625553 20574317
2798 0 1 72551101 1681271355 1681271393 20574346 21424717
2799 0 1 72324034 1681271356 1681271393 21424789 22130330
2800 0 1 74007419 1681271356 1681271393 22130509 23065058
2801 0 1 70462941 1681271357 1681271360 23065076 23573333
2802 0 1 66676321 1681271357 1681271393 23573662 24759916
2803 0 1 61177921 1681271357 1681271393 24760037 25861583
2804 0 1 62056212 1681271358 1681271393 25861838 26909978
2805 0 1 54951814 1681271358 1681271362 26910067 27307704
2806 0 1 65451261 1681271358 1681271393 27307802 28494413
2807 0 1 84861838 1681271359 1681271393 28494662 29299520
2808 0 1 66270966 1681271359 1681271376 29299588 29901829
2809 0 1 11068086 1681271360 1681271367 29902067 29999805
2811 0 0 36732299 1681271360 1681271381 1561 29998955
2775 0 2 82815684 1681271347 1681271394 1723904 3025632
2813 0 0 36732210 1681271360 1681271381 8206 29994249
2816 0 0 36726525 1681271360 1681271381 5741 29996519
2818 0 0 36732359 1681271360 1681271382 3761 29995622
2821 0 0 36726527 1681271360 1681271382 13394 29999821
2823 0 0 36726606 1681271361 1681271382 38 29999535
2826 0 0 36715191 1681271361 1681271383 9529 29992479
2828 0 0 36726447 1681271361 1681271383 1280 29996409
2831 0 0 36726561 1681271361 1681271383 2310 29999030
2833 0 0 36726424 1681271361 1681271384 11380 29998225
2836 0 0 36726471 1681271362 1681271384 6469 29999458
2814 0 2 67262585 1681271360 1681271576 23065067 23171927
2819 0 2 67261030 1681271360 1681271577 23171939 23276943
2824 0 2 67262307 1681271361 1681271577 23276979 23384666
2830 0 2 67262492 1681271361 1681271755 23384679 23490329
2835 0 2 52942425 1681271362 1681271480 23490331 23573337
2838 0 0 36732270 1681271362 1681271385 8200 29996682
2841 0 0 36732273 1681271362 1681271385 3068 29982930
2843 0 0 36732214 1681271362 1681271385 10108 29986653
2846 0 0 36726617 1681271362 1681271386 4099 29998548
2848 0 0 36720809 1681271362 1681271386 1036 29999928
2851 0 0 36726503 1681271363 1681271387 5371 29991535
2853 0 0 36732183 1681271363 1681271387 25627 29999308
2856 0 0 36732191 1681271363 1681271387 2615 29998648
2840 0 2 67261259 1681271362 1681271449 26910053 27016980
2845 0 2 67261943 1681271362 1681271619 27016981 27123043
2850 0 2 67261933 1681271363 1681271783 27123045 27228619
2855 0 2 49902589 1681271363 1681271650 27228627 27307780
2858 0 0 36726503 1681271363 1681271388 5563 29997647
2859 0 2 67261673 1681271363 1681271363 3952047 4058135
2860 0 2 67262409 1681271364 1681271364 4058137 4164813
2861 0 2 67262173 1681271364 1681271364 4164836 4269736
2862 0 2 67261568 1681271364 1681271364 4269739 4375366
2863 0 2 67262055 1681271365 1681271291 4375387 4481360
2864 0 2 34145069 1681271365 1681271291 4481361 4535199
2865 0 2 71105141 1681271365 1681271394 6 525548
2866 0 2 80575308 1681271366 1681271366 525572 653715
2867 0 2 66635306 1681271366 1681271395 653821 1498081
2868 0 2 30087041 1681271367 1681271395 1498291 1723691
2869 0 2 62774599 1681271367 1681271554 29901854 29999993
2870 0 2 67263018 1681271367 1681271552 14734034 14840165
2871 0 2 67261731 1681271367 1681271552 14840176 14946360
2872 0 2 67263961 1681271368 1681271552 14946389 15051441
2873 0 2 67262102 1681271368 1681271553 15051459 15156199
2874 0 2 67262182 1681271369 1681271447 15156215 15263325
2875 0 2 59728657 1681271369 1681271447 15263331 15357009
2876 0 2 67261213 1681271369 1681271549 14117243 14223501
2877 0 2 67260913 1681271370 1681271550 14223514 14329267
2878 0 2 67260294 1681271370 1681271550 14329272 14434925
2879 0 2 67262486 1681271370 1681271550 14434927 14540700
2880 0 2 67262246 1681271371 1681271551 14540701 14646166
2881 0 2 54581463 1681271371 1681271553 14646168 14734033
2883 0 0 36732168 1681271371 1681271388 9167 29990798
2884 0 2 67262174 1681271371 1681271520 8415713 8522517
2885 0 2 67261349 1681271372 1681271506 8522518 8627338
2886 0 2 67261394 1681271372 1681271506 8627349 8732277
2887 0 2 67261716 1681271373 1681271507 8732291 8837342
2888 0 2 67261318 1681271373 1681271507 8837346 8942739
2889 0 2 28430981 1681271373 1681271507 8942741 8987018
2890 0 2 67262434 1681271374 1681271451 7801071 7906378
2891 0 2 67262860 1681271374 1681271451 7906381 8012327
2892 0 2 67261935 1681271374 1681271451 8012331 8118625
2893 0 2 67263251 1681271375 1681271451 8118638 8223393
2894 0 2 67261246 1681271375 1681271520 8223395 8329269
2895 0 2 55311676 1681271375 1681271520 8329272 8415701
2896 0 2 67262070 1681271376 1681271584 29299542 29405380
2897 0 2 67262221 1681271376 1681271718 29405400 29509428
2898 0 2 67262783 1681271376 1681271554 29509432 29615106
2899 0 2 67262705 1681271377 1681271555 29615109 29721402
2900 0 2 67263884 1681271377 1681271555 29721414 29826320
2901 0 2 48481829 1681271378 1681271555 29826344 29901852
2908 0 0 36726582 1681271380 1681271389 6209 29999467
2902 0 2 67261851 1681271378 1681271546 12520064 12625434
2903 0 2 67261676 1681271378 1681271546 12625447 12730570
2904 0 2 67262433 1681271379 1681271546 12730572 12837231
2905 0 2 67262324 1681271379 1681271504 12837232 12941362
2906 0 2 67261970 1681271379 1681271504 12941365 13049510
2909 0 2 48930033 1681271380 1681271505 13049516 13124394
2866 0 3 80575308 1681271366 1681272706 525572 653715
2570 0 3 67261783 1681271293 1681272665 3025638 3137950
2571 0 3 67261656 1681271293 1681272620 3137962 3250438
2572 0 3 67263607 1681271294 1681272569 3250439 3364378
2573 0 3 67260989 1681271294 1681272615 3364390 3477353
2574 0 3 58760578 1681271294 1681272573 3477357 3577034
2337 0 3 67262071 1681271239 1681272573 3577036 3702386
2338 0 3 67261974 1681271239 1681272524 3702402 3826557
2339 0 3 67263345 1681271240 1681272525 3826568 3952046
2776 0 2 72140601 1681271347 1681271430 3025892 3952043
2859 0 3 67261673 1681271363 1681273181 3952047 4058135
2860 0 3 67262409 1681271364 1681272756 4058137 4164813
2861 0 3 67262173 1681271364 -1 4164836 4269736
2862 0 3 67261568 1681271364 1681272755 4269739 4375366
2931 0 0 36732254 1681271388 1681271416 8042 29982149
2910 0 1 83792755 1681271380 1681271393 38 3025333
2911 0 1 61268631 1681271381 1681271425 3026152 4763061
2912 0 1 65066845 1681271381 1681271409 4763199 5311294
2913 0 1 64930901 1681271381 1681271425 5311354 5894769
2914 0 1 64673413 1681271382 1681271425 5894790 6480138
2915 0 1 66052568 1681271382 1681271426 6480163 7069976
2916 0 1 65904782 1681271382 1681271426 7070121 7673049
2917 0 1 73456465 1681271383 1681271426 7673096 9119022
2918 0 1 63310728 1681271383 1681271427 9119042 10234715
2919 0 1 60984202 1681271383 1681271427 10234984 11327513
2920 0 1 69475172 1681271384 1681271428 11327974 11948525
2921 0 1 63553677 1681271384 1681271399 11948631 12401595
2922 0 1 60824104 1681271385 1681271428 12401746 13369371
2923 0 1 87383541 1681271385 1681271413 13369407 14117230
2924 0 1 70405690 1681271385 1681271428 14117512 15612306
2925 0 1 66253533 1681271386 1681271429 15612364 16417026
2926 0 1 65669172 1681271386 1681271429 16417290 17582012
2927 0 1 77787375 1681271387 1681271402 17582187 18210510
2928 0 1 73282432 1681271387 1681271429 18210557 19045694
2929 0 1 91004207 1681271387 1681271395 19045799 19625540
2932 0 1 65741574 1681271388 1681271429 19625553 20323660
2933 0 1 66008314 1681271388 1681271405 20323718 20867871
2934 0 1 64763434 1681271389 1681271411 20867985 21424717
2935 0 1 69259659 1681271389 1681271407 21424789 21996471
2936 0 1 61204355 1681271389 1681271429 21996529 22591108
2937 0 1 61251597 1681271390 1681271401 22591204 23065058
2938 0 1 61485133 1681271390 1681271429 23065127 24149465
2939 0 1 61227548 1681271391 1681271429 24149492 24876482
2940 0 1 62507216 1681271391 1681271429 24876514 25632847
2941 0 1 65946136 1681271391 1681271429 25632925 26511301
2942 0 1 61519724 1681271392 1681271429 26511383 27416696
2943 0 1 66476850 1681271392 1681271429 27416941 28256521
2944 0 1 69950683 1681271392 1681271429 28256593 28897150
2945 0 1 62858595 1681271393 1681271398 28897351 29299520
2946 0 1 19424034 1681271393 1681271429 29299587 29999928
2948 0 0 36732285 1681271393 1681271416 573 29998889
2951 0 0 36732278 1681271394 1681271416 4963 29997996
2953 0 0 36726622 1681271394 1681271417 1784 29997267
2956 0 0 36732087 1681271394 1681271417 2891 29999877
2958 0 0 36732153 1681271394 1681271418 2153 29995396
2961 0 0 36726479 1681271394 1681271418 1247 29998791
2963 0 0 36726576 1681271394 1681271418 14612 29989349
2966 0 0 36732114 1681271395 1681271419 561 29999411
2968 0 0 36732287 1681271395 1681271419 1315 29995023
2971 0 0 36732138 1681271395 1681271420 11170 29997977
2973 0 0 36726474 1681271395 1681271420 4856 29999580
2950 0 2 63820808 1681271393 1681271440 6 394396
2955 0 2 61873302 1681271394 1681271440 394445 1018416
2960 0 2 66384313 1681271394 1681271440 1018477 1617457
2965 0 2 66566081 1681271395 1681271441 1617538 2260351
2970 0 2 69293284 1681271395 1681271430 2260385 2966102
2975 0 2 5265427 1681271395 1681271430 2966271 3025632
2976 0 0 36726484 1681271395 1681271420 1773 29997677
2979 0 0 36732143 1681271396 1681271421 2313 29998031
2982 0 0 36726554 1681271396 1681271421 3308 29997046
2984 0 0 36726582 1681271396 1681271422 6017 29997269
2987 0 0 36726603 1681271396 1681271422 171 29999077
2989 0 0 36720795 1681271396 1681271422 2712 29996016
2992 0 0 36726518 1681271397 1681271423 1381 29999778
2994 0 0 36726527 1681271397 1681271423 8301 29998217
2997 0 0 36732143 1681271397 1681271423 22 29999043
2977 0 2 67263074 1681271395 1681271621 19045779 19148770
2981 0 2 67261379 1681271396 1681271622 19148777 19250251
2986 0 2 67262317 1681271396 1681271622 19250262 19353382
2991 0 2 67259426 1681271397 1681271888 19353395 19454967
2996 0 2 67262077 1681271397 1681271574 19454975 19556111
2998 0 2 44940859 1681271397 1681271574 19556117 19625541
2999 0 2 67263209 1681271398 1681271584 28897200 28999664
3000 0 2 67263562 1681271398 1681271584 28999671 29103168
3001 0 2 67262989 1681271398 1681271585 29103178 29204741
3002 0 2 63298270 1681271399 1681271585 29204742 29299521
3003 0 2 67261408 1681271399 1681271578 11948544 12051359
3004 0 2 67262649 1681271399 1681271579 12051380 12153035
3005 0 2 67261243 1681271400 1681271579 12153039 12254293
3006 0 2 67260878 1681271400 1681271579 12254298 12355895
3007 0 2 30176141 1681271401 1681271547 12355896 12401600
3008 0 2 67262780 1681271401 1681271614 22591187 22693281
3009 0 2 67262262 1681271401 1681271614 22693284 22794841
3010 0 2 67263480 1681271401 1681271614 22794845 22896526
3011 0 2 67263717 1681271402 1681271615 22896538 22999188
3012 0 2 44393864 1681271402 1681271577 22999214 23065060
3013 0 2 67261774 1681271402 1681271607 17582132 17682942
3014 0 2 67262831 1681271403 1681271608 17682950 17782551
3015 0 2 67261012 1681271403 1681271793 17782561 17883414
3016 0 2 67262921 1681271404 1681271688 17883427 17984098
3017 0 2 67262820 1681271404 1681271503 17984103 18086985
3018 0 2 67261430 1681271404 1681271503 18086997 18188263
3019 0 2 15518354 1681271405 1681271503 18188278 18210546
3022 0 0 36720643 1681271405 1681271424 6513 29986304
3020 0 2 67262301 1681271405 1681271645 20323678 20426383
3023 0 2 67262233 1681271405 1681271590 20426393 20526929
3024 0 2 67261892 1681271406 1681271590 20526930 20628414
3025 0 2 67263357 1681271406 1681271591 20628419 20730663
3026 0 2 67262092 1681271406 1681271591 20730664 20833012
3027 0 2 22829764 1681271407 1681271591 20833052 20867975
3028 0 2 67262260 1681271407 1681271758 21424789 21528524
3029 0 2 67261721 1681271407 1681271720 21528526 21629678
3030 0 2 67261351 1681271408 1681271548 21629717 21731360
3031 0 2 67262313 1681271408 1681271548 21731375 21833762
3032 0 2 67261633 1681271408 1681271548 21833763 21934307
3033 0 2 41235585 1681271409 1681271549 21934345 21996522
3034 0 2 67261260 1681271409 1681271409 4763189 4863325
3035 0 2 67260768 1681271409 1681271409 4863333 4964432
